time,VNINDEX,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,LPB,MBB,MSN,MWG,PLX,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VRE
2023-06-22,1125.3,15.1944,78.9994,31.8761,41.3248,18.0759,53.1577,65.8569,18.569,10.0362,18.8252,10.1095,11.0514,76.3,38.3919,34.4538,63.6528,7.9194,23.3498,18.1004,30.0,15.3999,14.2086,56.4529,55.7,13.4457,26.2,94.2,56.1214,17.2692,27.0
2023-06-23,1129.38,15.3699,78.3192,32.1299,42.214,17.9532,52.909,65.5813,18.2331,10.0094,19.2418,10.2092,11.218,77.3,38.2582,34.3166,64.3518,7.9817,23.9001,18.0311,30.3,15.5416,14.2858,56.1718,56.0,13.5819,26.0,94.7,57.967,17.7978,26.85
2023-06-26,1132.03,15.6155,78.9994,32.1299,42.3544,17.9532,53.3442,66.1324,18.8089,10.0899,19.0903,10.176,11.218,77.7,39.5513,34.3623,64.1462,7.9505,23.9001,17.8924,29.6,15.7306,14.2472,56.228,55.5,13.5819,26.1,94.8,59.2253,17.8419,26.7
2023-06-27,1134.33,15.5804,78.7079,32.1299,42.4012,18.0146,54.2768,66.3391,18.8089,10.0362,19.5449,10.1427,11.1625,77.7,39.4175,34.9114,63.4883,7.9194,23.9442,18.4472,29.6,15.5652,14.2086,56.228,55.9,13.4798,26.2,95.2,59.1414,17.7097,27.45
2023-06-28,1138.35,15.6506,77.7362,32.8915,42.2608,18.4135,54.0903,65.7191,18.521,10.0631,20.1509,10.176,11.4957,77.0,39.15,34.8656,63.6117,8.0129,24.0322,18.4125,29.9,15.7306,14.2472,56.8465,55.4,13.5138,26.1,94.9,59.2253,17.8419,27.3
2023-06-29,1125.39,15.3699,76.9588,32.275,41.4652,18.3521,53.7794,65.168,18.2811,9.8484,19.5449,10.0762,11.2735,75.4,38.0798,34.3166,63.3238,7.857,23.9001,17.6497,29.55,15.4235,13.9769,57.2963,55.0,13.4457,25.9,94.1,60.3159,17.5335,27.0
2023-06-30,1120.18,15.4751,76.9588,31.4409,41.278,18.1066,53.4686,64.0658,18.617,9.9826,19.81,10.0762,11.218,75.2,38.6149,34.1793,63.1593,7.7946,23.8121,17.8924,29.8,15.2818,13.8997,56.228,55.0,13.3776,25.5,94.3,59.5609,17.4894,26.8
2023-07-03,1125.5,15.4751,78.6107,32.275,41.6524,17.9532,53.7173,64.7547,19.3367,9.9021,19.8479,10.176,11.218,75.4,38.3473,34.4538,63.2005,8.0752,23.8121,17.823,29.7,15.1165,14.0156,56.228,55.9,13.3776,25.55,94.4,59.3092,17.4894,27.0
2023-07-04,1132.0,15.44,78.5136,31.9123,42.1672,18.0759,54.0903,65.5124,19.4806,9.9557,19.8858,10.2757,11.3013,75.6,38.5703,36.4671,63.1593,8.2623,23.8561,18.3778,29.85,15.1165,14.0156,56.228,56.5,13.3776,25.65,94.1,59.2253,17.4894,27.2
2023-07-05,1134.62,15.4049,77.8334,32.1662,41.9332,18.1373,54.1073,64.9613,19.2887,9.9021,20.4161,10.3422,11.3291,75.8,38.6595,36.8789,63.2416,8.2,24.0322,18.1698,29.9,15.0928,13.9769,57.3525,56.1,13.5478,25.5,94.3,58.5542,17.5775,27.5
2023-07-06,1126.22,15.2295,77.5419,31.8761,42.1204,18.0146,53.9626,65.5813,19.8645,9.7679,20.4539,10.309,11.218,76.0,38.5257,36.8789,63.0771,8.1376,25.1766,18.2391,29.1,14.9039,14.0542,56.6216,54.5,13.3436,25.2,94.3,59.1414,17.2251,26.95
2023-07-07,1138.07,15.2295,77.8334,32.1299,42.3544,18.168,54.469,66.1324,20.3923,9.8484,20.7948,10.708,11.3568,75.2,40.5768,36.8789,62.0902,8.4182,25.2206,18.3432,29.6,14.9039,13.9383,59.0394,54.0,13.4798,25.05,93.8,59.477,17.4894,27.0
2023-07-10,1149.02,15.4049,78.2221,34.0519,42.682,18.2294,54.469,67.1657,20.3923,9.8484,20.9842,10.8411,11.5234,77.9,42.5834,38.2515,61.8024,8.4182,25.3086,19.0713,29.85,15.1165,14.0542,57.7461,53.8,13.8202,25.45,94.2,60.4836,17.6656,26.95
2023-07-11,1151.77,15.44,78.7079,33.7618,42.5884,18.5977,54.252,66.9591,20.6322,9.9826,20.6812,10.7746,11.7733,79.2,43.5198,37.7482,61.679,8.4806,25.4407,19.4528,30.0,15.0928,14.1314,57.9148,53.9,13.8202,25.4,94.2,61.0709,17.5335,27.3
2023-07-12,1154.2,15.3348,78.4164,33.8706,43.852,18.4135,54.469,66.4769,20.7282,9.9557,20.4539,10.442,11.6623,79.5,43.8319,37.977,62.0902,8.5741,25.2646,19.3834,29.8,14.9511,14.0156,58.4771,55.1,13.684,25.7,93.9,61.6581,17.3132,28.1
2023-07-13,1165.42,15.44,78.7079,34.0157,43.9924,18.4135,54.8306,68.4057,20.7762,9.9826,20.4918,10.6415,11.7178,81.8,44.0103,37.8855,63.1182,8.6053,25.4847,19.6955,30.0,15.0928,14.0928,58.9832,56.3,13.7521,25.75,94.9,61.3225,17.5775,28.15
2023-07-14,1168.4,15.44,78.6107,33.9069,43.8052,18.3521,56.639,68.1991,20.7282,10.1436,20.8327,10.4088,11.9103,81.8,44.0994,37.4279,63.2416,8.5429,25.5287,19.7648,29.0,15.0928,14.0156,59.0394,56.4,13.7861,25.7,97.9,61.4903,17.5335,28.0
2023-07-17,1173.13,15.44,77.7362,33.508,44.2732,18.2294,57.1454,68.1991,21.112,10.1436,20.6812,10.6415,11.8784,80.7,43.386,37.4737,63.1182,8.5429,25.6167,19.9729,28.0,15.0692,14.0928,58.9269,59.0,13.8882,26.45,97.3,60.6514,18.0181,28.65
2023-07-18,1174.09,15.44,77.5419,33.8706,44.0392,18.3215,56.9284,68.7502,20.9681,10.1436,20.6054,10.7413,11.8784,80.5,42.8509,37.1076,62.9537,8.8235,25.7928,19.7995,28.45,15.2582,14.6333,58.6458,58.8,13.9904,26.35,96.3,60.7353,18.4586,28.3
2023-07-19,1172.98,15.44,77.8334,33.5442,43.8988,18.3521,56.7837,68.1302,20.8241,10.3994,20.757,10.8411,11.7507,80.8,43.2522,36.6958,62.8304,8.7924,25.7928,19.7648,28.25,15.2582,14.4403,59.8828,58.5,13.9904,26.05,96.7,60.9031,18.1943,27.95
2023-07-20,1172.81,15.44,78.0277,33.5442,43.8052,18.1987,58.0858,67.9924,20.6322,10.492,21.363,10.8078,11.7826,79.5,43.7873,36.3298,62.9949,8.9482,25.7928,19.4181,27.85,15.0692,14.5175,59.0394,57.7,13.9563,26.0,97.8,60.9031,18.5027,28.05
2023-07-21,1185.9,15.5102,77.3475,33.9069,44.4604,18.2294,58.5921,68.4746,21.112,10.6154,21.5145,10.8078,11.9103,83.0,46.8194,37.0619,62.9537,8.9794,25.7928,19.9382,28.75,15.2582,14.4789,59.0394,59.0,13.9904,26.05,98.0,61.6581,18.8551,28.4
2023-07-24,1190.72,15.4751,76.9588,33.9431,44.2264,18.3215,58.5921,67.8546,21.304,10.6463,21.4009,10.8743,11.9742,84.0,48.603,36.8789,63.735,9.2708,25.8808,19.9035,28.7,15.329,14.4017,58.8145,59.1,14.2967,26.0,96.8,61.742,19.2516,28.4
2023-07-25,1195.9,15.6506,75.7928,34.197,43.8988,18.3521,58.8091,68.0613,20.9201,10.6154,21.4009,10.9741,12.0061,83.4,47.8004,36.8789,64.9686,9.2708,25.9689,19.9729,28.5,15.8251,14.6719,60.8965,58.6,14.2627,25.75,97.1,62.497,19.2516,29.0
2023-07-26,1200.84,15.6506,76.1815,34.342,43.6648,18.2908,59.8218,67.6479,20.7282,10.6154,21.5145,10.8743,11.9742,84.6,46.9086,37.0619,66.4489,9.2708,26.0569,20.1116,28.3,15.8014,14.5175,62.0254,59.0,14.1606,25.5,96.5,62.9164,19.2516,28.9
2023-07-27,1197.33,15.5453,76.2786,33.8706,43.5712,18.0146,60.5452,67.6479,20.8241,10.6154,21.5145,10.9741,11.8784,84.2,48.2463,36.5128,65.8732,9.1972,26.1009,20.4237,28.1,15.6361,14.3244,61.5606,57.5,14.0584,25.55,96.9,63.5036,19.1635,28.5
2023-07-28,1207.67,15.5804,75.7928,33.8706,43.6648,18.1066,61.0515,68.5435,21.112,10.6463,21.4388,10.8411,11.9422,86.1,48.603,36.6501,64.5574,9.2708,26.1449,20.6317,28.65,15.9668,14.4403,61.7598,58.9,14.1265,25.75,97.8,64.9297,19.4719,28.8
2023-07-31,1222.9,16.1068,78.7079,34.2332,45.0688,18.4135,61.9196,69.9901,21.4479,10.708,21.363,10.8743,12.038,87.3,47.8896,37.977,64.4752,9.2708,25.6607,20.5624,28.95,16.203,14.4789,60.8301,63.0,14.1606,27.55,102.0,65.4331,19.5159,29.65
2023-08-01,1217.56,16.0366,76.7645,34.9585,44.2264,18.659,61.1239,69.3701,21.112,10.8314,20.8327,10.9741,12.038,86.7,46.106,37.5194,65.1331,9.234,26.365,19.9729,28.95,16.0612,14.5175,60.5645,62.8,14.0584,29.45,101.2,63.7553,19.3397,29.1
2023-08-02,1220.43,16.212,75.6956,35.6113,44.788,19.058,60.4005,69.1635,21.0161,10.7389,20.8327,11.1404,12.07,85.2,46.106,37.4737,65.3387,9.3076,26.6291,20.1116,29.1,16.014,14.5947,60.7637,61.9,14.0925,29.15,100.8,63.8392,19.3837,28.9
2023-08-03,1210.95,16.4577,75.2098,35.2124,44.2732,18.9659,60.5452,68.6124,20.9201,10.6154,20.3403,11.2734,12.038,86.1,46.9978,36.6958,66.4078,9.3076,26.6291,19.7648,28.6,15.8251,14.2472,60.166,60.1,14.0584,29.1,101.0,62.9294,19.1194,28.4
2023-08-04,1225.98,17.1244,75.0154,35.1036,44.086,19.0273,60.2558,69.0946,21.0161,10.5846,20.7191,11.4729,12.1338,86.3,47.2653,36.8789,65.9966,9.7858,25.5287,20.2503,28.95,15.8723,14.6333,59.834,63.0,14.2967,31.1,101.0,63.2761,19.56,28.7
2023-08-07,1241.42,16.6682,74.5296,35.43,44.9284,20.0094,61.1239,69.5079,21.7838,10.708,20.8706,12.271,12.3574,88.2,47.9788,37.0619,66.2022,9.8962,26.6291,20.5971,30.05,16.2266,14.9036,60.2988,62.9,14.569,31.95,101.9,64.923,19.9564,29.6
2023-08-08,1242.23,16.4226,74.5296,35.2849,44.5072,20.0094,60.9069,69.7146,21.6878,10.708,20.6054,12.6368,12.2616,89.2,47.8004,37.4279,66.4489,9.749,26.6731,20.1809,29.8,16.0612,14.6719,60.2324,62.8,14.4329,33.5,103.0,64.5763,19.56,31.0
2023-08-09,1233.99,16.2822,73.9466,34.9585,44.3668,19.948,60.1112,69.5768,21.256,10.6772,21.06,12.5703,12.2296,88.0,46.9086,37.2449,66.2022,9.6755,26.409,19.8342,31.2,16.0612,14.5561,59.9004,60.6,14.2627,32.9,101.6,63.3628,19.4278,30.9
2023-08-10,1220.61,16.0717,71.906,33.7255,43.9924,19.4263,59.4601,70.2657,20.5842,10.6154,20.7191,12.3708,12.07,83.0,46.3735,37.3364,66.0377,9.5283,26.409,19.4874,30.55,15.8251,14.2858,58.7714,60.6,14.0584,33.95,100.7,63.3628,19.3397,30.05
2023-08-11,1232.21,16.0717,72.0032,33.8706,43.7116,19.7025,59.3155,69.9213,20.2484,10.5229,20.9842,12.3708,12.07,84.5,47.5329,37.1991,65.5854,9.5283,26.7611,19.5221,31.85,15.8959,14.4017,60.0332,60.9,13.9904,36.3,101.1,63.7095,19.3837,30.75
2023-08-14,1236.84,16.177,71.4201,34.5234,43.8988,19.8252,59.7495,69.3013,20.6802,10.5846,21.3251,12.5371,12.1019,82.2,48.3355,37.1076,64.9686,9.5283,26.1889,20.2156,31.9,15.9668,14.4017,59.1035,61.2,14.0925,36.65,100.2,63.6229,19.3397,30.3
2023-08-15,1234.05,16.0366,71.1286,34.0882,44.1796,19.8866,60.7622,69.1635,20.5842,10.5229,21.1736,12.5703,12.1019,82.4,48.1571,36.9246,64.6808,9.5283,25.9689,19.9035,31.5,16.0849,14.6719,59.0371,61.7,14.0244,35.35,101.9,63.1028,19.3837,31.3
2023-08-16,1243.26,16.0717,70.8371,34.4508,43.8988,19.8559,61.5579,69.0257,20.4883,10.5846,21.1736,12.6036,12.1338,81.8,47.9788,36.8331,64.6808,9.4915,25.9689,20.0076,32.9,16.6754,14.7491,59.2363,62.9,14.0584,37.8,100.8,63.3628,19.7362,31.5
2023-08-17,1233.48,15.9313,69.9626,34.1607,43.5244,20.0094,62.2089,68.8879,20.4403,10.5846,21.2872,12.6701,12.038,82.1,48.0679,36.3755,64.0229,9.4547,25.8808,20.7704,32.35,16.3919,14.5561,59.3691,61.0,14.0925,35.95,100.0,63.7962,19.5159,30.6
2023-08-18,1177.99,15.3699,66.0758,32.0574,41.3716,18.8432,61.8472,67.2346,19.0488,9.9983,20.0752,12.138,11.5591,79.0,44.7683,34.1793,63.1593,8.8293,24.1642,19.6261,31.3,15.3527,13.9769,59.4355,56.8,13.3096,33.45,97.9,63.5362,18.1502,29.1
2023-08-21,1179.76,15.44,67.4362,33.0728,41.746,19.6411,62.1366,68.2679,18.521,9.9983,19.8479,12.9029,11.591,78.4,43.6981,34.3166,62.7893,8.9397,23.416,20.0076,31.8,15.4708,14.2858,59.6347,56.0,13.5138,32.9,96.0,63.1895,18.3264,29.5
2023-08-22,1180.49,15.4751,66.5616,33.2178,42.4948,19.3649,62.5706,69.0946,18.2811,10.1217,19.81,13.1427,11.6229,77.7,44.5899,34.4996,61.679,8.9029,24.8245,21.2906,32.15,15.6361,14.3244,58.705,55.5,13.5138,32.25,97.3,63.0161,18.1502,29.3
2023-08-23,1172.56,15.3348,65.7843,33.1453,42.5884,19.2114,62.5706,70.1968,18.425,9.9365,19.4312,13.1427,11.4952,77.5,44.3224,34.225,61.7202,8.8293,24.8245,21.0825,30.9,15.6833,14.2858,57.3104,54.5,13.4457,32.5,96.5,63.7095,17.8419,28.75
2023-08-24,1189.39,15.4751,65.1041,33.2178,42.4948,19.4876,65.8664,70.5412,19.0008,9.9983,19.9236,13.3995,11.6549,80.0,44.8575,34.5911,63.1182,8.9029,25.0445,22.1921,31.55,15.9668,14.5175,57.7753,55.4,13.4457,32.1,97.5,64.7497,18.0621,29.05
2023-08-25,1183.37,15.4049,64.6182,32.7827,42.0268,19.1194,66.3055,69.8524,18.8569,10.0291,19.6585,13.4423,11.5591,79.7,45.0358,34.3623,64.2284,8.7925,24.8245,22.3308,31.1,15.8959,14.5561,57.244,54.1,13.3436,31.75,97.0,64.923,17.7978,28.7
2023-08-28,1201.72,15.4751,67.4362,32.9277,42.0268,19.1194,68.7938,71.0923,19.3847,10.06,20.3403,13.528,11.6229,80.7,46.106,34.9114,64.2696,8.9029,24.9125,22.5042,31.65,16.0612,14.6719,57.7753,54.7,13.4798,32.35,98.0,67.5234,17.8859,29.75
2023-08-29,1204.43,15.4751,69.2824,33.2178,41.9332,19.1807,68.5011,71.3077,19.8165,9.9983,20.4539,13.5708,11.6549,80.0,47.1762,34.8199,65.0097,9.0133,24.9565,22.4348,31.75,16.014,14.6719,58.705,54.6,13.4798,31.7,97.5,67.09,18.3705,29.25
2023-08-30,1213.16,15.7559,69.7682,33.508,42.1672,19.7025,70.6966,70.8794,19.8645,10.0908,20.6054,13.6136,11.7507,79.6,47.9788,35.1402,65.7087,9.0133,24.7364,23.2324,32.5,16.0612,15.0966,59.1699,54.6,13.6159,31.0,96.9,67.4368,18.3264,29.7
2023-08-31,1224.05,15.8611,70.1569,34.0519,42.3076,19.9173,70.7698,70.3798,20.9681,10.3994,20.9085,13.742,11.8145,81.5,47.9788,35.2774,64.9686,9.1604,24.7364,23.163,32.65,16.2974,15.1353,59.1699,54.7,13.8542,31.05,98.0,67.4368,18.4586,30.3
2023-09-05,1234.98,15.9664,69.2824,34.4508,42.5416,20.04,70.843,71.0935,21.112,10.5537,21.06,13.7848,12.2296,81.5,48.4247,35.8265,65.2976,9.3076,24.2083,23.1283,32.7,16.5336,15.1739,59.834,55.3,14.0244,31.15,100.5,69.4304,18.5027,30.15
2023-09-06,1245.5,16.1068,69.1852,34.3058,42.7288,20.04,72.453,72.4497,21.112,10.6154,21.969,13.8276,12.2935,82.7,49.0489,35.9638,65.3798,9.3076,24.4723,23.5791,33.05,16.6281,15.2511,59.9004,55.9,14.0584,30.8,101.7,69.3437,19.2075,30.3
2023-09-07,1243.14,16.0717,68.9909,34.342,42.8224,20.04,71.648,73.4491,21.4959,10.6772,21.7039,13.8276,12.3254,82.0,49.0489,36.0095,65.9966,9.3812,24.1642,23.3364,33.0,16.8879,15.1739,59.4355,55.1,14.0925,30.4,101.0,68.9103,19.1635,30.3
2023-09-08,1241.48,15.9664,70.5456,34.0882,42.7288,19.8252,71.4285,72.9494,21.7838,10.708,21.7796,13.7848,12.1977,81.8,49.4948,36.0553,66.0377,9.3444,24.2083,23.4057,32.5,16.699,14.9808,59.4355,54.0,14.0244,29.55,101.4,69.3437,19.2075,29.6
2023-09-11,1223.63,15.6857,68.9909,33.7255,42.5884,19.5797,71.2821,72.3784,20.8721,10.5537,21.2115,13.8704,11.9742,79.6,48.603,36.4671,68.8749,9.0501,23.7681,23.2324,31.6,16.3211,14.6333,58.7714,52.5,13.7521,29.55,99.0,68.9103,19.2956,28.7
2023-09-12,1245.44,15.9664,69.7682,34.0882,42.8692,19.8252,72.3799,73.3063,21.7838,10.7389,21.7796,13.9561,12.2935,81.0,49.7624,36.6043,69.4506,9.234,24.0762,24.8274,32.35,16.6754,14.8264,59.7011,53.5,13.8882,30.15,101.9,69.6037,19.6481,29.5
2023-09-13,1238.39,15.826,68.9909,34.0882,42.6352,19.9787,71.7212,75.3763,21.3999,10.7697,21.5145,13.9561,12.1658,80.1,51.2784,36.8789,68.5871,9.0869,23.9001,24.8274,31.95,16.5336,14.865,59.1699,52.1,14.2967,29.6,99.0,68.5636,19.7802,29.0
2023-09-14,1223.81,15.7559,68.3107,33.9069,42.3076,20.3776,70.1843,75.6618,21.112,10.8006,21.06,13.6992,12.2296,78.6,51.1001,36.6043,70.0674,9.0501,23.1519,24.7234,31.8,16.4864,14.6719,59.1699,49.0,14.7733,27.75,99.0,68.8236,19.7362,28.9
2023-09-15,1227.36,15.8962,67.0475,33.9431,42.0268,20.1014,71.3553,78.2315,21.6878,11.1092,20.9085,13.4852,12.3893,79.7,49.8515,36.7416,68.3404,8.9765,23.7681,24.6194,32.5,16.4864,14.8264,59.6347,50.5,14.6712,26.8,99.7,68.9103,19.8683,28.4
2023-09-18,1211.81,15.7559,66.0758,33.1816,41.9332,19.6718,70.9162,77.8032,21.256,10.8623,20.9085,13.1855,12.2296,78.5,49.0489,36.2383,66.4489,8.9029,23.592,24.7581,32.6,16.1085,14.6333,58.9707,48.95,14.2627,26.5,98.8,68.3902,19.5159,27.7
2023-09-19,1211.5,15.6506,66.0758,32.7827,41.2312,19.7025,72.0139,78.517,21.3999,10.924,21.3251,13.0571,12.1338,79.0,49.4948,36.5128,64.9686,8.8661,23.592,25.1048,33.3,16.014,14.7105,58.5058,49.35,14.0925,25.85,99.4,68.3902,19.2956,27.6
2023-09-20,1226.11,15.7559,68.0192,33.1453,41.746,19.6718,72.0871,77.8032,22.1676,11.0166,21.5145,13.1855,12.2616,79.7,49.7624,36.9704,66.2022,8.9765,23.3279,25.2782,33.25,16.2266,15.058,58.4394,50.7,14.2967,26.75,99.4,67.8702,19.2956,28.1
2023-09-21,1212.74,15.7208,68.6022,32.7827,41.512,19.457,70.843,76.0187,22.2636,10.8314,21.5145,12.843,12.1019,78.8,48.3355,37.0625,65.791,8.8661,23.3279,24.0992,32.35,16.203,14.7105,57.7753,50.2,14.0584,26.1,99.3,67.6101,19.0754,28.15
2023-09-22,1193.05,15.6506,67.5333,33.3992,40.81,19.4263,70.7698,77.8634,20.9681,10.8314,20.6812,12.3293,11.9422,75.4,46.4627,36.4572,64.6396,8.6822,22.4477,22.6082,32.9,16.0612,14.3244,59.3027,48.0,13.8202,25.0,97.6,67.1767,18.7229,27.4
2023-09-25,1153.2,15.44,66.0758,32.7102,39.4996,18.2908,69.0134,76.6642,19.5286,10.7389,19.6964,11.6443,11.5591,70.3,45.4817,34.9207,62.5014,8.0936,22.8878,21.0478,31.65,15.4944,13.8997,59.3027,47.0,12.9692,23.25,98.0,67.2634,17.974,26.6
2023-09-26,1137.96,15.3699,64.0352,32.1662,39.3124,18.5977,68.4279,76.0646,18.1851,10.7389,19.8479,11.3018,11.6549,73.0,45.9276,34.5482,61.9258,7.9464,23.0639,21.4293,31.35,15.3054,13.6681,57.7753,45.0,13.1053,22.5,98.0,65.9632,18.0181,25.8
2023-09-27,1153.85,15.44,64.3267,32.2025,39.6868,19.0273,69.0134,76.1502,19.0488,10.7389,20.0752,11.3447,11.8145,76.0,46.3735,34.036,60.9389,8.1671,23.1079,22.8856,31.8,15.3999,13.7453,58.3066,45.1,13.3096,22.6,99.7,66.3966,18.5027,26.1
2023-09-28,1152.43,15.2646,65.2984,32.1662,39.6868,18.9352,68.7938,78.3773,18.8089,10.6772,20.1509,11.6443,11.8145,76.5,47.2653,35.1535,59.5408,8.0568,22.0075,22.4002,30.75,15.8959,13.9383,58.4394,44.5,13.1734,22.5,99.3,64.8364,18.6789,25.45
2023-09-29,1154.15,15.3348,67.5333,32.1662,39.4528,18.4442,67.9156,77.6921,18.7129,10.708,19.9236,11.8584,11.8145,76.3,46.9086,34.9207,59.6231,8.1671,22.0075,22.0534,30.65,15.8959,13.7839,58.1073,45.5,13.1734,23.425,99.3,64.3163,19.1194,26.1
2023-10-02,1155.25,15.3699,67.4362,31.8761,39.5464,18.3828,68.2083,76.4929,19.5766,10.5537,19.8479,11.6871,11.8784,77.4,46.2844,34.9207,60.0343,8.1303,22.0075,22.2615,30.85,15.6597,13.5136,57.4433,45.75,13.2415,23.45,98.5,65.5298,19.2075,26.85
2023-10-03,1118.1,15.1593,66.5616,30.1354,39.172,17.8611,67.4765,73.9231,18.2331,10.5537,18.7873,11.259,11.5271,74.0,43.6981,33.5239,57.8138,7.7625,21.9195,20.9438,29.2,15.3527,12.8959,57.3104,44.05,12.799,22.25,97.9,64.1429,18.5027,26.3
2023-10-04,1128.67,15.1593,67.0475,30.8244,39.3592,17.7384,67.696,73.4948,18.7129,10.5537,19.1282,11.5587,11.591,73.5,43.8765,33.7567,57.5671,7.836,21.5233,22.0187,30.2,15.2346,12.8186,57.3104,44.6,12.8671,23.05,96.8,64.4896,18.5027,27.0
2023-10-05,1113.89,15.1593,66.9503,30.1717,39.2188,17.2473,67.0374,72.1243,19.0008,10.4611,18.8631,11.6443,11.5271,72.8,41.9145,32.0339,57.1559,7.7257,21.5673,21.9494,29.9,15.022,12.78,56.1151,44.55,12.5947,22.8,95.5,63.0161,18.3264,26.8
2023-10-06,1128.54,15.2997,67.5333,30.6068,39.2188,17.6156,67.8424,72.1243,19.3847,10.5537,18.9009,11.7728,11.591,72.7,43.0739,32.5926,57.2382,7.8728,21.5673,22.8509,30.95,15.1401,12.9731,56.7128,46.05,12.7309,22.975,97.0,64.3163,18.4586,27.45
2023-10-09,1137.36,15.791,66.9503,30.4255,39.4996,17.8918,69.9648,74.1801,19.5766,10.5229,19.3176,12.0724,11.6868,73.5,42.7617,33.2445,56.5802,7.9096,21.6114,23.0243,31.2,15.1637,13.0117,56.1815,47.0,12.9011,22.6,97.1,63.8829,18.8551,27.05
2023-10-10,1143.69,16.0015,66.9503,30.498,39.8272,17.9839,70.4771,74.0088,19.2407,10.7389,19.6964,12.1152,11.7826,73.2,43.5644,33.5239,56.5802,7.9832,21.6554,22.6776,31.25,15.3527,12.9345,57.1776,48.0,13.2074,22.45,97.3,64.4896,19.0313,27.0
2023-10-11,1150.81,15.9313,66.3673,30.4618,39.874,18.1066,70.9893,73.6661,19.8645,10.8623,19.8479,12.158,11.8145,73.8,43.9657,34.362,55.9223,8.02,21.7874,23.5791,31.75,15.3999,12.9345,57.4433,47.4,13.3436,22.725,97.6,64.4896,19.2075,27.0
2023-10-12,1151.61,15.9313,65.6871,30.5706,39.9208,18.168,70.5502,73.6661,20.0084,10.8006,19.5449,12.158,11.7187,73.1,43.1631,34.1757,56.6625,7.9832,21.7874,23.3017,31.6,15.3527,13.282,57.1112,47.55,13.3776,23.25,97.7,65.4431,19.2516,27.2
2023-10-13,1154.73,15.8962,64.8126,30.8244,39.5932,17.9839,70.3307,73.4948,20.5362,10.8623,19.507,12.158,11.7826,72.7,44.144,34.1757,57.6494,7.9464,21.8314,23.267,31.5,15.2109,13.3206,57.5097,46.9,13.1734,23.05,103.8,65.7032,19.3397,27.35
2023-10-16,1141.42,15.8611,63.8409,30.2079,38.9848,17.677,70.843,74.4371,20.5842,10.7389,18.9388,12.1152,11.6229,71.6,43.3414,34.2688,58.3073,7.7992,21.8314,22.2615,30.2,15.022,12.9731,57.1776,45.55,12.833,22.5,102.5,65.1831,19.8243,26.7
2023-10-17,1121.65,15.7559,62.3833,29.9541,38.8912,17.5542,68.1351,72.9809,19.3847,10.8314,18.7873,11.9868,11.5591,71.0,41.2903,33.5239,57.4849,7.7992,21.7874,21.8107,30.0,14.9984,12.7414,57.0448,44.5,12.6969,22.0,102.9,64.8364,20.0005,27.0
2023-10-18,1103.4,15.4751,61.0229,29.0112,38.236,17.4008,68.0619,71.0964,19.1928,10.8314,18.1813,11.9868,11.3356,68.3,39.8634,32.5926,56.1691,7.6521,21.7434,21.88,29.7,14.7622,12.5484,57.0448,43.3,12.5607,21.9,104.9,64.0563,19.8243,26.5
2023-10-19,1087.85,15.2997,61.2173,29.1563,37.6275,17.5542,67.3301,70.1541,19.1928,10.8006,17.954,12.0296,11.2717,66.4,38.3473,32.5926,56.1691,7.5785,21.6554,20.8745,29.0,14.4787,12.4711,56.1151,42.5,12.4245,21.6,105.1,61.8893,18.8991,26.4
2023-10-20,1108.03,15.3699,62.772,29.3739,38.3764,18.0452,67.9888,71.2677,19.6726,10.9549,18.4464,12.4577,11.4633,69.0,39.8634,32.9651,57.5671,7.6889,21.5233,21.7067,30.1,14.6913,12.7414,56.3143,44.5,12.4926,21.675,105.2,62.6694,19.0313,26.6
2023-10-23,1093.53,15.2997,61.8003,29.2288,37.9083,17.9839,66.5983,69.0406,18.9528,10.8006,18.1813,12.5861,11.3675,66.0,38.3473,32.9186,55.7579,7.5785,21.8314,21.2212,29.7,14.5968,12.7028,56.1151,44.5,12.2884,21.7,103.5,60.8491,18.5467,26.0
2023-10-24,1105.9,15.3699,61.6059,29.9541,38.1424,18.1066,67.3301,69.5545,19.6246,10.8314,18.1813,12.629,11.4314,66.9,38.3473,33.0582,56.827,7.7992,22.7117,21.5333,30.0,14.8094,12.9731,57.1112,44.6,12.5947,21.725,103.6,60.9358,18.5467,26.6
2023-10-25,1101.66,15.3699,60.8286,29.5552,38.236,17.7997,66.5251,68.8693,19.6726,10.8006,18.2192,12.7146,11.3675,66.0,38.7932,32.9186,56.9092,7.7625,22.7998,21.3599,29.55,14.7386,12.9345,56.9784,44.9,12.4586,22.35,102.8,59.8089,18.5027,26.45
2023-10-26,1055.45,14.8084,57.9135,29.4101,36.5511,17.4008,63.5245,64.672,18.3291,10.492,17.2722,12.2437,10.9843,61.4,37.4555,30.6371,54.442,7.3946,22.4477,19.9035,28.1,14.0772,12.3553,56.1151,41.8,11.8118,20.8,99.8,58.0754,17.7978,24.6
2023-10-27,1060.62,15.1242,57.3304,30.4618,36.9723,17.3087,63.6709,66.4708,18.521,10.6463,17.6889,13.0999,11.144,57.8,37.4555,30.7302,51.8926,7.5785,22.4917,20.4237,28.7,13.9591,12.5097,56.4471,39.2,12.3224,20.8,99.8,58.9422,17.7978,22.9
