time,VNINDEX,ACB,DGC,DGW,DHC,FMC,FPT,FRT,GIL,HDG,HPG,IDC,IDV,IJC,MBB,MWG,NTL,PDR,PNJ,PTB,PHR,QNS,REE,SSI,TCB,THG,TNG,TPB,CTR,TVS,VCB,VCI,VCS,BVB,VPB
20231122,1113.82,15.93,90.65,39.82,31.41,42.03,79.08,101.7,17.76,25.24,24.73,45.52,27.26,11.86,15.36,39.49,11.27,25.84,79.09,55.37,44.75,39.99,42.21,25.69,15.01,31.67,15.98,12.92,84.44,18.86,57.99,33.0,52.06,9.35,18.16
20231121,1110.46,15.86,89.43,39.82,31.64,42.03,78.15,102.0,17.56,24.93,24.59,45.52,26.84,11.69,15.4,40.58,10.94,25.61,78.99,55.37,44.65,40.16,42.36,25.41,14.93,31.55,15.89,12.89,84.44,18.73,57.93,31.83,52.51,9.35,18.16
20231120,1103.66,15.79,87.92,38.32,31.64,41.21,77.13,101.5,17.35,24.89,24.23,45.43,26.84,11.65,15.31,40.23,10.24,25.75,76.95,55.37,44.7,40.5,42.43,25.29,15.03,31.75,15.73,13.0,81.37,18.82,57.59,31.22,52.61,9.44,18.02
20231117,1101.19,15.93,87.92,37.94,32.06,40.84,77.38,102.9,17.32,24.8,24.09,44.53,26.42,11.65,15.48,41.07,10.28,25.43,76.85,54.62,44.13,40.42,42.58,24.59,15.1,32.19,15.56,12.85,82.71,18.59,57.26,30.5,51.88,9.26,17.84
20231116,1125.53,16.35,90.28,38.85,32.18,40.93,79.08,103.5,17.87,25.42,24.73,44.89,26.42,11.82,15.74,41.17,10.45,24.76,75.97,54.9,44.7,41.28,42.5,25.22,15.37,32.27,16.14,13.23,82.04,18.95,58.86,31.41,51.78,9.44,18.39
20231115,1122.5,16.32,88.58,38.32,32.49,40.75,78.57,104.9,17.76,25.2,24.55,44.17,26.28,11.61,15.78,41.57,10.32,23.9,76.26,54.9,44.56,40.76,42.8,24.94,15.3,32.54,15.89,13.38,76.68,18.95,58.66,31.03,51.88,9.44,18.44
20231114,1109.73,15.93,88.11,37.87,32.14,40.84,78.74,104.0,17.56,25.02,24.55,44.17,25.85,11.52,15.7,41.17,10.3,23.85,76.07,54.9,44.08,40.85,42.5,24.79,15.27,32.47,15.56,13.15,76.2,18.95,57.53,30.66,50.87,9.35,18.12
20231113,1100.07,15.76,87.92,37.94,31.41,40.52,77.72,103.3,17.11,25.02,24.73,43.72,25.5,11.48,15.4,39.68,10.3,23.85,74.12,53.67,43.75,40.59,42.06,24.55,14.98,32.39,15.56,13.04,75.62,18.82,57.19,30.66,50.87,9.08,17.75
20231110,1101.68,15.72,87.64,37.16,31.83,40.84,77.81,103.3,17.21,25.07,24.09,43.72,25.36,11.69,15.31,39.09,10.3,23.17,74.02,54.14,43.84,40.42,42.14,24.05,15.06,32.5,15.4,12.85,75.91,19.0,57.53,30.16,51.78,9.17,18.07
20231109,1113.89,15.83,87.45,37.94,32.26,41.16,78.66,104.5,17.25,24.89,24.27,44.08,25.78,11.56,15.61,39.98,10.34,22.99,74.51,53.86,44.56,41.02,41.84,24.08,15.27,32.47,15.73,12.92,77.25,19.41,58.8,30.66,52.51,9.17,18.49
20231108,1113.43,16.0,87.64,37.64,32.37,41.03,78.74,100.0,17.11,24.8,24.5,43.45,25.43,11.39,15.61,39.29,10.28,21.5,75.0,53.1,44.03,41.45,41.84,23.66,15.42,32.31,15.81,13.04,76.58,19.23,59.87,30.85,52.24,9.17,18.81
20231107,1080.29,15.51,82.93,35.24,31.72,39.89,75.09,96.0,16.01,23.36,23.45,40.56,25.08,10.67,15.14,37.9,9.81,20.1,73.93,52.53,42.37,40.94,40.52,22.13,14.84,31.99,15.07,12.51,74.09,18.23,59.06,28.84,50.23,8.91,18.24
20231106,1089.66,15.58,83.3,35.31,32.03,39.93,75.26,97.0,15.87,23.72,23.41,40.92,25.5,10.8,15.27,37.75,9.73,20.6,74.61,52.53,42.42,41.45,40.67,22.64,15.03,32.07,15.31,12.55,74.57,18.64,59.87,29.29,50.96,9.17,18.33
20231103,1076.78,15.48,80.85,35.16,32.06,39.84,73.98,96.0,15.9,23.81,22.82,40.47,24.87,10.76,14.8,38.64,9.83,20.37,71.88,52.06,42.52,40.25,38.91,22.56,15.03,31.95,15.23,12.13,74.28,18.23,59.47,28.39,50.41,9.08,17.45
20231102,1075.47,15.65,80.85,35.16,30.33,39.25,75.68,92.8,16.08,24.08,22.95,40.92,24.87,10.88,15.06,36.71,9.87,20.28,71.88,53.01,42.7,39.55,40.08,22.56,14.23,31.83,15.48,12.4,72.07,18.23,59.53,28.16,51.05,9.17,17.89
20231101,1039.66,15.16,75.67,32.91,29.63,37.79,72.62,88.0,15.04,22.87,21.77,38.76,23.96,10.2,14.63,34.82,9.38,18.97,70.13,51.11,40.85,38.69,38.24,21.2,13.67,31.44,14.65,11.94,70.54,17.05,58.73,26.34,47.49,8.99,17.45
20231031,1028.19,15.02,74.45,31.6,29.44,38.29,70.58,87.0,15.32,22.56,20.91,38.31,24.73,9.78,14.55,37.4,9.4,18.93,70.13,49.5,39.67,37.91,38.61,20.1,13.43,30.49,14.73,11.94,68.15,17.09,58.06,24.68,45.94,8.99,17.62
20231030,1042.4,14.95,76.8,33.96,30.1,39.66,72.28,86.4,16.46,23.19,20.91,39.48,24.94,10.46,14.46,40.18,9.67,20.33,71.01,51.78,41.76,39.12,40.08,21.47,13.63,31.67,14.9,12.09,69.58,17.0,57.46,26.53,48.86,8.91,17.53
20231027,1060.62,15.12,80.1,36.48,30.6,40.66,73.98,92.8,17.01,23.19,21.23,42.46,25.15,10.88,14.85,41.67,10.08,21.19,71.69,52.53,42.56,39.99,40.37,22.99,14.33,30.53,15.07,12.24,71.88,17.27,56.86,26.95,51.33,8.99,17.8
20231026,1055.45,14.81,80.1,37.79,31.25,40.75,73.81,92.9,17.76,22.78,20.73,42.37,25.43,10.76,14.63,41.67,9.46,20.42,72.08,53.01,42.94,39.64,41.11,22.41,14.45,30.09,14.4,12.09,70.64,17.0,56.52,25.74,51.05,8.91,17.8
20231025,1101.66,15.37,84.15,40.57,32.45,42.8,77.3,95.0,19.07,23.63,21.86,45.07,26.14,11.56,15.14,43.16,10.16,21.96,72.37,54.14,45.93,41.37,43.31,24.05,15.13,32.23,15.56,12.66,72.75,18.27,57.39,27.59,52.97,9.17,18.5
20231024,1105.9,15.37,84.72,40.57,32.72,42.71,78.23,93.9,19.17,23.72,21.82,45.79,26.35,11.61,15.23,42.66,10.36,21.5,72.86,54.33,45.6,40.76,43.75,24.24,15.2,32.07,15.64,12.7,73.99,18.45,57.53,27.89,52.79,9.17,18.55
20231023,1093.53,15.3,82.46,39.67,32.57,42.48,77.38,92.9,18.8,23.28,21.82,43.99,26.14,11.48,15.14,42.66,10.16,21.05,72.37,54.24,44.46,40.42,43.46,23.89,14.98,31.32,15.56,12.43,71.88,18.68,56.52,27.25,52.79,9.17,18.55
20231020,1108.03,15.37,85.66,40.95,33.18,43.76,79.0,94.7,19.28,23.68,22.14,44.71,25.36,11.48,15.27,44.35,10.39,21.19,73.44,54.43,45.17,40.76,44.34,24.44,15.08,31.95,16.06,12.47,72.84,18.73,56.72,28.23,52.97,9.17,19.03
20231019,1087.85,15.3,84.62,40.27,32.41,43.3,78.23,94.0,18.69,22.16,21.55,43.72,24.66,11.01,15.02,42.66,10.01,20.33,73.15,54.24,44.41,40.16,43.75,23.5,14.86,31.67,15.4,12.21,72.17,18.55,56.52,26.42,52.79,9.17,18.9
20231018,1103.4,15.48,85.85,42.0,32.45,43.3,79.08,95.0,19.52,22.38,21.82,45.97,24.59,11.35,15.1,44.35,10.28,20.78,74.21,54.71,45.46,41.2,44.34,24.63,15.15,31.67,16.06,12.28,72.36,19.09,57.46,28.39,54.34,9.26,19.82
20231017,1121.65,15.76,85.0,40.8,32.87,44.58,79.17,94.5,20.96,23.28,22.55,45.07,25.64,11.73,15.4,45.93,10.69,21.64,76.23,54.33,46.5,41.2,45.22,24.55,15.4,33.18,15.56,12.47,72.07,20.0,57.46,28.8,55.89,9.17,20.0
20231016,1141.42,15.86,91.31,43.73,35.27,45.58,82.31,97.0,22.51,24.62,22.73,46.06,25.5,11.95,15.48,48.22,11.37,22.59,77.01,54.24,48.49,42.32,45.66,25.06,15.42,33.42,17.13,12.7,76.29,20.45,57.59,30.96,56.26,9.26,19.82
20231013,1154.73,15.9,93.58,44.86,36.5,46.31,81.72,97.4,23.34,25.33,23.41,47.32,25.92,12.2,15.7,49.11,11.76,23.54,76.91,55.09,48.21,42.84,46.1,26.19,15.61,33.61,17.88,13.04,77.63,20.73,57.93,32.09,57.54,9.44,19.34
20231012,1151.61,15.93,92.26,44.86,36.12,45.86,81.97,96.0,22.65,25.24,23.45,45.97,25.64,12.2,15.61,48.02,11.85,22.0,77.1,55.09,46.88,43.1,46.17,26.23,15.76,33.14,17.55,13.0,77.63,20.73,57.53,32.13,57.9,9.44,19.25
20231011,1150.81,15.93,91.41,43.97,34.73,46.4,82.48,96.0,22.72,25.24,23.82,43.99,25.71,12.24,15.74,48.91,11.64,21.19,77.39,56.04,46.98,43.35,45.95,26.54,15.81,33.81,17.55,12.66,77.15,21.05,57.86,31.75,57.72,9.44,19.21
20231010,1143.69,16.0,89.81,43.23,34.38,46.68,81.89,95.1,22.41,25.29,23.64,43.36,25.15,12.2,15.7,48.46,11.39,20.96,76.62,56.04,46.03,42.66,45.95,25.53,15.76,33.73,17.47,12.66,76.68,21.09,57.59,30.28,57.72,9.44,19.03
20231009,1137.36,15.79,91.41,43.45,34.34,46.5,81.29,96.0,21.96,25.02,23.18,42.82,25.22,11.99,15.57,47.57,11.31,21.32,77.1,56.51,45.98,42.06,45.44,25.92,15.57,33.65,16.97,12.74,76.1,21.0,56.59,30.66,57.99,9.44,18.86
20231006,1128.54,15.3,89.52,42.86,34.11,45.77,78.83,97.5,21.48,24.8,22.68,42.37,25.01,11.95,15.44,47.92,11.17,20.87,75.17,59.06,46.07,41.71,45.66,25.72,15.54,33.22,16.89,12.7,75.24,20.77,57.12,29.52,57.99,9.35,18.46
20231005,1113.89,15.16,87.64,40.64,34.34,45.58,77.89,94.4,21.34,24.22,22.64,41.46,25.08,11.9,15.36,46.63,11.1,20.42,74.98,58.5,45.22,41.28,45.51,24.71,15.42,33.1,16.81,12.51,73.9,20.45,56.52,28.69,57.54,9.35,18.33
20231004,1128.67,15.16,89.05,41.09,34.73,45.31,78.66,95.2,21.76,24.13,22.95,40.74,24.87,11.78,15.44,48.81,11.39,21.14,74.79,56.13,44.7,41.89,46.1,24.79,15.64,32.66,17.29,12.55,74.57,20.68,57.73,30.2,56.9,9.35,18.5
20231003,1118.1,15.16,85.75,39.83,33.96,45.22,78.4,89.0,21.27,24.08,22.55,40.47,24.8,11.52,15.36,48.61,11.02,20.42,74.69,54.9,44.22,41.37,45.51,23.58,15.76,32.47,16.81,12.62,73.51,19.82,57.73,29.45,56.62,9.17,18.5
20231002,1155.25,15.37,88.3,42.79,34.96,45.13,79.25,90.0,22.48,25.24,23.82,42.1,25.43,12.33,15.83,51.49,11.66,21.96,76.04,55.37,45.55,42.23,46.61,25.06,16.07,33.02,16.81,13.23,75.53,20.91,57.86,31.64,58.27,9.26,19.21
20230929,1154.15,15.33,88.11,42.79,35.04,42.21,78.91,89.0,21.96,25.2,23.91,41.73,25.36,12.37,15.74,52.18,11.72,21.64,75.95,55.18,44.98,42.49,46.39,24.83,16.32,33.1,16.48,13.49,74.66,20.95,58.53,31.22,58.45,9.26,19.12
20230928,1152.43,15.26,88.49,42.05,35.27,45.31,79.93,85.2,21.93,25.33,24.18,42.1,25.36,12.46,15.74,52.58,11.48,21.37,75.66,55.85,45.27,41.89,46.61,25.22,16.32,33.26,16.08,13.64,73.42,21.32,58.86,31.87,57.08,9.17,18.68
20230927,1153.85,15.44,86.32,42.12,34.57,44.85,80.19,85.0,22.03,25.6,24.09,41.46,25.29,12.5,15.74,51.59,10.98,21.19,76.23,55.85,45.55,42.15,46.17,25.76,15.81,33.57,16.48,13.45,72.84,21.55,58.73,32.55,57.54,9.26,18.5
20230926,1137.96,15.37,85.28,39.91,33.65,44.03,79.51,83.9,21.48,24.3,23.82,39.82,25.22,12.24,15.53,51.09,10.69,19.83,75.66,55.75,44.32,42.15,45.44,24.12,15.71,33.38,15.02,13.38,71.79,21.0,58.19,30.85,56.62,8.99,18.02
20230925,1153.2,15.44,85.94,39.91,33.8,43.85,80.19,86.5,23.06,24.44,23.64,40.17,25.01,12.37,15.4,50.6,10.73,20.6,76.91,54.62,45.08,41.89,45.36,23.69,15.9,34.05,16.16,13.6,71.4,20.91,59.73,30.85,56.26,8.99,17.97
20230922,1193.05,15.65,92.35,42.86,36.12,46.95,82.23,89.0,24.79,26.27,24.82,42.41,25.71,13.26,15.91,51.69,10.28,22.14,78.07,56.98,48.4,43.18,46.61,25.45,16.49,34.37,17.94,14.02,72.65,22.32,59.73,33.15,58.63,9.26,18.72
20230921,1212.74,15.72,88.58,45.08,36.31,47.5,82.31,88.5,24.3,27.98,25.82,43.54,25.92,13.86,16.12,53.77,10.47,23.72,79.61,55.09,50.01,43.96,48.08,27.13,16.63,34.84,18.1,14.4,78.11,23.45,58.19,35.58,60.28,9.44,19.08
20230920,1226.11,15.76,90.37,46.26,37.24,47.41,83.76,89.2,24.13,28.2,25.82,42.76,25.92,13.77,16.34,55.36,10.34,24.39,79.7,55.18,50.49,45.08,47.2,28.46,16.66,35.32,18.35,14.74,80.22,24.45,58.86,37.7,61.19,9.44,19.3
20230919,1211.5,15.65,87.45,44.56,36.58,45.77,83.67,87.0,22.58,27.53,25.59,42.07,25.92,13.43,16.17,55.06,10.01,23.31,78.26,55.09,47.36,44.82,46.61,28.26,16.44,35.43,17.21,14.4,79.07,23.91,58.93,35.95,60.19,9.35,19.3
20230918,1211.81,15.76,84.06,43.23,36.58,45.58,82.4,86.5,22.24,27.57,25.09,41.55,25.92,13.48,16.29,54.57,10.01,23.22,78.55,53.86,47.64,44.22,45.88,27.87,16.54,35.4,16.72,14.32,74.85,23.68,59.4,36.11,60.55,9.44,19.52
20230915,1227.36,15.9,85.57,43.53,35.58,45.49,82.91,86.0,22.03,28.11,25.09,41.29,25.92,13.6,16.51,55.46,10.14,23.63,78.45,53.76,47.17,43.18,46.25,27.71,16.92,34.52,16.72,14.51,74.95,24.45,60.07,36.11,61.47,9.53,19.87
20230914,1223.81,15.76,85.57,43.97,35.73,45.49,81.55,84.4,21.79,28.56,25.27,40.77,25.85,13.6,16.29,56.85,10.18,22.95,78.26,53.76,46.36,42.66,46.17,27.83,16.92,34.56,16.64,14.36,75.72,25.09,59.6,36.64,61.74,9.44,19.74
20230913,1238.39,15.83,85.57,45.37,36.08,46.77,83.33,84.4,22.41,28.56,25.82,41.64,25.92,13.9,16.21,57.05,10.45,23.72,80.28,53.48,46.74,43.18,46.54,27.95,16.97,34.52,17.21,14.55,78.59,24.55,59.6,37.32,63.02,9.53,19.78
20230912,1245.44,15.97,86.88,45.82,34.8,47.04,84.1,86.5,22.65,28.15,26.14,42.15,25.99,13.94,16.38,55.36,10.53,23.76,80.57,54.24,46.69,43.27,46.54,27.95,17.12,34.6,17.13,14.51,79.07,23.73,60.13,38.23,61.28,9.62,19.65
20230911,1223.63,15.69,85.66,44.34,35.11,47.13,82.82,85.0,22.1,27.48,25.45,41.55,25.99,13.65,15.95,54.07,10.32,22.32,80.57,53.76,46.22,42.66,46.69,26.15,16.75,34.13,17.13,14.32,78.4,22.73,59.2,35.95,60.92,9.62,19.3
20230908,1241.48,15.97,87.07,44.27,35.5,45.27,82.99,86.0,23.06,28.38,26.14,43.02,26.21,14.2,16.25,55.06,10.65,23.13,80.96,55.18,47.45,43.61,46.98,26.35,17.14,34.44,17.05,14.66,80.89,23.14,59.87,35.5,62.74,9.71,19.21
20230907,1243.14,16.07,83.87,43.45,36.0,45.36,83.25,84.2,22.69,28.02,26.05,42.24,26.07,14.33,16.42,54.57,10.69,23.13,81.15,54.99,47.02,43.18,46.69,26.27,17.34,34.48,16.72,14.85,79.55,22.82,59.87,35.35,61.92,9.71,19.16
20230906,1245.5,16.11,85.57,44.27,33.99,45.45,84.18,84.8,22.24,27.3,26.36,41.98,25.85,14.11,16.38,54.57,10.36,23.08,78.16,54.71,46.84,44.05,47.05,26.54,17.07,34.84,16.48,14.93,78.59,22.82,60.33,35.95,62.01,9.71,19.21
20230905,1234.98,15.97,85.75,43.6,31.79,45.13,82.31,82.6,21.83,27.57,25.27,41.2,26.07,13.94,16.29,53.87,10.24,22.5,77.58,54.43,46.66,43.87,46.83,26.04,16.97,34.76,16.4,14.85,79.93,22.27,60.27,35.2,61.37,9.71,18.5
20230831,1224.05,15.86,82.46,42.79,31.64,43.21,82.23,83.5,21.72,27.75,25.09,41.03,25.99,13.99,15.74,53.37,10.28,22.41,77.58,54.71,46.47,43.27,46.1,26.08,16.73,34.48,16.4,14.81,79.84,22.18,59.6,35.65,61.65,9.44,18.46
20230830,1213.16,15.76,78.87,43.01,31.25,43.21,82.14,83.3,20.31,26.59,24.73,40.94,25.01,13.69,15.66,53.37,10.2,21.86,77.78,54.24,45.93,43.01,46.25,26.15,16.49,33.26,15.75,14.78,79.65,21.82,59.6,35.5,59.46,9.44,18.33
20230829,1204.43,15.48,78.21,42.34,30.83,42.67,79.59,81.0,20.35,26.32,24.55,40.77,24.66,13.73,15.53,52.48,10.01,21.68,77.49,52.06,45.1,43.18,46.1,25.26,16.44,31.83,15.59,14.36,77.54,21.05,59.13,34.29,55.71,9.44,18.37
20230828,1201.72,15.48,78.97,42.05,30.79,43.85,79.93,80.8,20.21,26.1,24.41,39.74,24.45,13.69,15.48,51.29,9.91,20.33,76.62,53.2,44.74,42.06,46.25,25.33,16.49,31.83,15.34,14.36,76.77,20.73,58.19,33.31,55.25,9.35,17.89
20230825,1183.37,15.4,75.2,40.64,30.79,43.3,77.04,77.0,20.31,25.65,23.59,39.39,24.31,13.18,15.4,50.1,9.83,19.97,75.46,52.15,43.92,41.89,45.14,25.14,16.32,31.36,15.43,14.25,76.0,20.27,57.66,33.0,55.07,9.26,17.8
20230824,1189.39,15.48,70.77,39.76,30.41,42.39,76.53,77.0,19.73,26.32,23.91,39.3,24.38,13.35,15.53,49.9,10.01,19.97,75.17,52.15,44.15,42.4,45.14,24.98,16.39,31.28,14.61,14.21,71.12,20.59,58.19,32.81,55.07,9.26,18.06
20230823,1172.56,15.33,68.23,37.98,30.37,41.39,72.7,74.0,19.28,25.96,23.32,38.79,24.38,12.8,15.31,49.31,9.71,18.97,74.69,50.92,43.69,39.55,44.85,23.73,16.1,31.28,14.61,13.98,70.35,20.18,57.73,31.79,53.7,9.17,17.84
20230822,1180.49,15.48,66.91,38.35,30.48,42.12,72.7,74.8,19.48,26.23,23.77,39.22,24.38,12.84,15.48,49.6,9.67,18.7,75.66,51.21,43.73,39.72,44.85,23.97,16.05,31.2,14.53,14.02,70.45,20.0,59.13,32.17,53.79,9.35,18.15
20230821,1179.76,15.44,65.96,35.88,29.95,42.3,72.2,72.7,19.45,25.92,23.82,37.66,24.38,12.67,15.44,48.61,9.67,18.52,76.14,50.92,42.91,39.72,44.78,22.52,15.88,31.16,14.94,13.98,67.57,20.14,60.07,30.58,53.98,9.26,18.33
20230818,1177.99,15.37,66.44,36.91,29.72,42.3,71.86,68.2,19.14,25.47,24.09,37.32,24.52,13.01,15.4,49.8,10.06,19.24,75.66,51.11,43.1,39.04,44.41,22.09,15.76,31.36,15.26,13.68,66.13,20.36,59.87,30.43,53.88,9.26,18.15
20230817,1233.48,15.93,71.24,39.68,30.94,44.22,72.28,71.6,20.17,27.35,25.55,41.29,25.22,13.99,16.04,53.47,10.8,20.64,77.3,51.11,46.29,40.39,46.03,23.38,16.83,31.36,15.59,14.25,69.58,21.86,59.8,32.7,57.26,9.8,19.52
20230816,1243.26,16.07,71.34,39.17,31.02,44.67,71.53,73.2,20.72,27.53,25.41,41.81,25.57,14.03,16.17,53.37,10.86,20.6,77.3,51.4,46.84,41.16,46.32,22.52,17.12,31.44,15.91,14.44,70.92,21.95,59.67,32.55,57.99,9.97,19.74
20230815,1234.05,16.04,72.0,39.91,31.28,44.72,70.6,74.3,21.0,28.02,25.41,42.59,25.64,14.2,16.12,53.57,10.92,20.24,76.14,51.78,46.29,41.66,46.47,22.41,16.51,31.63,16.08,14.36,69.97,21.68,59.47,32.66,57.17,10.06,19.38
20230814,1236.84,16.18,69.17,40.27,31.28,44.67,69.42,74.2,20.79,28.24,25.59,42.24,25.36,14.33,16.12,53.77,10.84,20.6,76.52,51.87,46.38,41.07,46.61,22.76,16.39,31.59,16.24,14.1,69.3,21.68,59.53,33.08,57.63,10.06,19.34
20230811,1232.21,16.07,69.07,39.61,31.24,44.76,68.92,75.0,20.66,27.84,25.18,41.03,25.85,13.99,16.08,52.88,10.76,19.83,76.52,51.68,46.29,40.56,46.39,21.98,16.32,31.44,16.08,14.1,69.97,21.0,60.47,31.87,56.9,9.97,19.38
20230810,1220.61,16.07,69.92,40.27,31.05,45.13,69.09,74.0,21.07,28.42,24.86,41.38,25.99,13.9,16.08,51.59,10.84,19.43,76.14,51.02,46.11,42.34,46.17,21.94,16.24,31.32,16.24,13.98,69.97,21.14,59.2,32.17,57.99,9.97,19.34
20230809,1233.99,16.28,69.73,41.24,31.09,45.58,69.84,77.5,22.62,29.0,25.27,41.29,26.07,14.16,16.29,52.18,10.92,19.43,77.39,51.59,46.66,43.1,47.13,22.33,16.49,31.55,16.89,14.25,70.92,21.32,60.33,32.93,59.55,10.24,19.43
20230808,1242.23,16.42,70.3,40.72,31.47,43.49,70.77,79.1,22.96,28.65,24.73,41.38,26.14,14.28,16.34,53.18,11.17,19.88,78.45,50.73,47.84,43.44,47.64,22.72,16.49,31.59,17.05,14.36,71.5,21.59,60.67,33.38,59.55,10.42,19.56
20230807,1241.42,16.67,69.64,41.53,31.09,43.62,71.02,81.0,23.2,28.38,25.05,41.72,26.07,14.46,16.46,53.37,10.8,20.33,79.22,51.59,48.3,42.85,47.64,23.19,16.66,31.63,17.05,14.59,70.92,21.64,60.74,33.91,60.28,10.42,19.96
20230804,1225.98,17.12,70.2,41.38,30.98,42.39,70.01,79.0,23.03,28.42,24.86,41.29,26.07,14.5,16.17,52.58,10.82,20.28,77.87,51.02,47.93,42.17,46.98,22.8,16.29,31.63,17.29,14.32,69.2,21.64,60.27,33.72,57.63,10.06,19.56
20230803,1210.95,16.46,69.83,41.38,30.37,43.3,70.35,79.0,23.06,28.47,24.41,41.03,26.14,14.41,16.04,52.28,10.71,19.33,78.36,51.11,47.75,42.85,47.64,22.25,16.24,31.75,17.21,13.95,69.01,21.64,60.6,32.32,57.54,10.06,19.12
20230802,1220.43,16.21,69.83,39.91,31.24,43.85,70.18,76.4,22.41,29.05,25.0,41.81,26.14,14.24,16.08,51.29,10.57,19.33,78.55,50.45,48.03,42.93,47.64,22.64,16.44,31.91,17.13,14.29,69.58,21.77,61.2,32.25,57.45,9.97,19.38
20230801,1217.56,16.04,70.11,39.24,31.47,43.94,71.02,76.2,22.38,29.18,25.0,41.29,26.35,13.35,16.04,51.29,10.59,18.84,78.07,49.98,47.93,43.1,48.08,22.48,16.49,31.28,16.97,14.21,69.77,21.73,61.0,31.94,57.63,9.8,19.34
20230731,1222.9,16.11,67.85,39.98,31.63,43.94,71.95,76.4,22.96,29.72,25.64,39.04,26.49,13.82,16.04,53.28,10.8,19.61,79.99,50.64,47.66,43.01,49.18,23.15,16.63,30.96,17.29,14.17,69.77,21.73,61.27,32.93,57.63,9.8,19.52
20230728,1207.67,15.58,68.41,39.54,31.85,43.94,70.94,78.3,21.48,29.9,25.73,39.13,26.49,13.65,15.91,54.07,10.96,19.74,79.61,49.03,47.93,44.28,49.92,23.23,16.39,31.08,16.89,14.13,69.2,22.05,62.21,32.78,57.99,9.62,19.47
20230727,1197.33,15.55,67.19,39.98,32.01,43.85,70.35,78.0,21.14,29.36,25.82,38.87,26.42,12.75,15.83,53.67,10.98,19.88,77.97,48.75,48.21,44.62,49.26,22.99,16.05,31.44,16.56,14.02,69.49,21.68,62.01,32.32,57.17,9.8,19.16
20230726,1200.84,15.65,67.85,38.72,32.01,43.76,69.51,76.5,21.34,28.69,25.82,39.04,26.35,12.67,15.95,51.69,10.73,19.47,78.84,49.69,47.48,44.54,49.84,22.64,16.22,31.52,16.81,14.21,69.97,22.45,62.48,32.59,57.81,9.89,19.25
20230725,1195.9,15.65,68.13,39.54,32.24,43.76,68.33,76.7,21.27,29.09,25.68,38.87,26.63,12.71,16.0,52.67,10.78,19.29,77.58,49.79,47.02,45.13,47.93,22.48,16.24,31.44,16.89,14.36,70.45,23.0,61.34,32.55,58.36,9.97,19.25
20230724,1190.72,15.48,68.13,40.27,32.31,43.76,68.08,77.0,21.79,29.27,25.68,39.48,26.56,12.8,15.95,53.56,10.98,19.29,76.43,50.17,47.57,45.63,47.57,22.41,15.74,33.1,16.81,14.1,70.92,22.36,59.24,31.98,58.73,9.71,19.25
20230721,1185.9,15.51,68.79,40.57,32.2,43.76,68.08,77.2,21.93,29.27,25.82,39.22,26.56,12.63,15.87,51.59,10.78,18.79,77.1,49.69,46.75,45.21,48.01,22.45,15.66,32.9,16.72,14.17,70.92,20.91,59.47,32.17,58.36,9.71,18.86
20230720,1172.81,15.44,68.7,37.98,32.39,43.76,67.49,76.5,21.83,28.91,25.64,38.79,26.63,12.5,15.7,48.25,10.55,17.57,76.04,49.03,46.56,44.79,47.42,21.86,15.47,32.7,16.81,14.21,71.02,20.82,59.47,31.79,57.26,9.71,18.5
20230719,1172.98,15.44,66.91,36.47,32.27,43.76,65.98,77.0,21.14,28.65,24.91,38.7,26.7,12.41,15.66,47.66,10.59,16.99,75.75,49.98,46.84,43.86,47.71,22.25,15.66,32.98,16.81,14.13,70.92,21.09,60.32,32.02,57.99,9.71,18.19
20230718,1174.09,15.44,66.72,36.21,32.54,43.03,66.15,78.0,21.17,28.96,24.73,38.01,26.63,12.58,15.83,47.22,10.78,17.39,76.81,49.98,46.84,43.61,47.93,22.29,15.66,33.18,16.64,14.32,72.17,21.14,59.07,31.72,58.45,9.71,18.46
20230717,1173.13,15.44,67.28,36.47,32.54,43.08,66.4,79.3,21.55,29.05,24.82,38.01,26.63,12.5,15.83,47.81,10.67,17.62,77.39,50.64,47.39,43.86,47.93,22.48,15.47,32.94,16.81,13.79,70.83,21.23,59.35,32.02,58.18,9.71,18.02
20230714,1168.4,15.44,67.47,36.95,32.54,43.21,65.81,77.2,21.34,28.33,25.0,38.18,26.98,12.41,15.87,48.59,10.67,17.08,75.66,51.02,46.84,43.94,48.45,22.25,15.49,32.94,16.16,13.72,71.02,21.23,59.47,32.36,57.99,9.8,17.53
20230713,1165.42,15.44,67.1,37.24,31.85,42.58,63.71,76.4,21.55,28.38,24.59,38.27,26.98,12.5,15.61,48.5,10.78,17.35,75.17,51.59,46.84,43.44,48.45,22.17,15.49,32.98,16.24,13.79,70.92,21.36,59.41,31.6,58.27,9.8,17.58
20230712,1154.2,15.33,63.8,36.21,31.85,42.3,63.29,76.0,21.27,27.44,24.55,37.84,27.05,12.12,15.54,48.3,10.63,17.26,71.13,50.73,46.66,43.35,47.71,21.82,15.35,33.42,16.08,13.72,71.6,21.36,58.9,31.34,57.81,9.8,17.31
20230711,1151.77,15.44,62.76,35.77,30.86,41.94,63.04,76.8,21.45,27.21,24.82,38.27,27.12,12.12,15.69,47.95,10.45,16.62,71.8,51.59,46.38,42.51,48.37,21.9,15.49,33.61,16.16,13.83,71.69,20.82,58.33,31.34,57.72,9.8,17.53
